id,period,duration,depth,steff,srad,slogg,model_snr,ra,dec,disposition,source
5390.01,15.0619708,3.2914107,2775.349458,5441.34,0.890607,4.51596,661.4248635,142.444304,30.062908,CANDIDATE,tess
5390913,1.680254289,12.585,51633.0,6423.0,1.246,4.121,178.7,298.7175,40.541969,CANDIDATE,kepler
5391407,0.638697833,5.1609,141450.0,6424.0,1.18,4.388,206.3,298.81052,40.540199,FALSE POSITIVE,kepler
5391911,0.782068488,1.239,115.7,4475.0,20.237,2.113,4.1,298.89673,40.578529,FALSE POSITIVE,kepler
5392.01,17.5313321,4.334,306.0,5464.0,0.9,4.51,1296.0,212.621349,72.589757,CANDIDATE,tess
5392702,12.2141545,10.262,535.8,5435.0,0.824,4.578,24.7,299.03641,40.583172,FALSE POSITIVE,kepler
5392871,42.3991752,7.251,484.0,6133.0,1.121,4.37,36.9,299.06454,40.515579,FALSE POSITIVE,kepler
5392897,42.39930429,18.3609,205990.0,6153.0,0.962,4.487,2261.9,299.06943,40.515659,FALSE POSITIVE,kepler
5393.01,30.0017176,6.737,210.0,6194.0,1.25,4.32,765.0,198.137149,77.839038,CANDIDATE,tess
5393558,10.217121652,4.35647,205220.0,5931.0,1.349,4.196,3617.5,299.18677,40.501701,FALSE POSITIVE,kepler
5394585,151.13008,3.49,358.0,6768.0,2.302,3.844,4.6,299.38071,40.535671,CANDIDATE,kepler
5395.01,6.5811814,2.982,267.0,6269.0,1.17,4.39,1104.0,197.058444,81.445787,CANDIDATE,tess
5396.01,32.1400505,2.809,883.0,5019.0,3.37,,689.0,227.191112,62.959153,FALSE POSITIVE,tess
5396122,15.44428875,2.0791,3596.2,5895.0,0.991,4.489,44.9,299.6517,40.545681,FALSE POSITIVE,kepler
5397.01,9.6477019,3.003,670.0,5621.7,0.95,4.48,827.0,172.014117,39.672647,CANDIDATE,tess
5397106,440.65087204,4.07,,,,,,299.84723,40.507771,FALSE POSITIVE,kepler
5397166,1.811966339,3.792,408.1,5904.0,3.348,3.602,36.3,299.85965,40.56395,FALSE POSITIVE,kepler
5397905,0.618060842,1.892,25.1,5339.0,0.793,4.503,9.6,299.9982,40.550259,FALSE POSITIVE,kepler
5398.01,10.590923,4.105,10290.0,6017.1,1.05,4.44,919.0,161.879557,36.329434,CONFIRMED,tess
5398.02,4.7728997,2.906,920.0,6017.1,1.05,4.44,1222.0,161.879557,36.329434,CONFIRMED,tess
5398002,14.15849823,46.356,347.3,8753.0,3.746,3.668,225.1,300.01501,40.52702,FALSE POSITIVE,kepler
5399.01,4.0625969,3.952,320.0,6629.0,2.09,3.94,1765.0,292.982939,28.651865,CANDIDATE,tess
540.01,1.2391534,0.4887749,2318.6594409,3042.0,0.197117,4.438,550.2321395,76.309695,-47.937539,CONFIRMED,tess
5400.01,19.8067259,4.5,2060.0,5513.0,0.95,4.34,698.0,136.892919,-14.339867,CANDIDATE,tess
5401.01,6.8291029,9.8781473,815.4832965,9333.0,4.3379302,3.53807,2798.2279931,189.518268,3.282395,CANDIDATE,tess
5402.01,3.3174026,3.021272,462.3783567,4363.0,0.677839,4.60832,809.9057589,65.107799,-68.360571,CANDIDATE,tess
5403.01,12.8355591,1.805,12450.0,5311.7,0.95,4.45,491.0,100.654583,15.657379,CANDIDATE,tess
5404.01,2.177475,2.454,4450.0,4027.0,0.57,4.67,1143.0,101.360836,22.290364,CANDIDATE,tess
5405.01,9.0711977,4.183,10360.0,5649.0,1.06,4.38,956.0,98.693733,32.808268,CANDIDATE,tess
5406.01,0.8045139,1.259,3750.0,7110.0,1.59,4.24,2300.0,84.966565,12.257882,CANDIDATE,tess
5407.01,5.4683192,3.251,10640.0,6606.6,1.36,4.31,1264.0,101.345243,17.310557,CANDIDATE,tess
5408.01,0.9598377,1.429,2270.0,7575.0,3.31,3.64,2403.0,96.31948,20.535854,CANDIDATE,tess
5410.01,4.1059353,3.031,11400.0,6140.3,1.25,4.31,1313.0,87.718761,28.819847,CANDIDATE,tess
5411.01,3.0604071,3.175,12460.0,6623.0,1.67,4.14,1660.0,86.068595,28.791551,CANDIDATE,tess
5412.01,0.3828485,0.493,960.0,6419.6,1.68,4.1,3056.0,104.134699,13.429193,CANDIDATE,tess
5413.01,12.612483,3.406,1510.0,5981.0,1.34,4.22,805.0,90.053026,22.340224,CANDIDATE,tess
5414.01,10.7833596,3.957,26560.0,3892.0,0.7,4.57,678.0,109.367805,31.481846,CANDIDATE,tess
5415.01,2.9858191,2.966,9730.0,7497.0,1.81,4.16,1850.0,84.164148,14.914516,CANDIDATE,tess
5416.01,13.0086903,3.7378335,20626.9583179,3799.0,0.520262,4.72,410.0052556,103.010116,25.2013,CANDIDATE,tess
5417.01,2.8675385,2.88,14570.0,6219.5,1.18,4.37,1520.0,90.084691,26.353234,CANDIDATE,tess
5418.01,1.6421819,2.459,1100.0,5627.0,0.79,4.64,1801.0,84.006338,32.316823,FALSE POSITIVE,tess
5419.01,4.8002161,2.439,10620.0,6498.4,1.41,4.26,1192.0,103.102009,33.648806,CANDIDATE,tess
542.01,1.6318282,1.2668494,14067.4193794,5084.0,0.942522,4.48093,1359.3620865,96.066232,-28.1347,CANDIDATE,tess
5420.01,6.0614403,3.601,4760.0,6507.7,1.43,4.25,1276.0,100.424632,21.056692,CANDIDATE,tess
5421.01,6.5552932,3.016,4730.0,7787.0,2.64,3.86,1542.0,97.621169,19.861789,CANDIDATE,tess
5422.01,5.3767997,4.7792512,4420.7451206,5663.5,1.57294,4.05,1277.232515,86.843617,25.626034,CANDIDATE,tess
5423.01,5.7188414,2.2172849,3214.065952,4964.8,0.76036,4.59,789.2154631,108.076091,20.751933,CANDIDATE,tess
5423.02,3.3928027,2.2095141,2201.6366114,4964.8,0.76036,4.59,939.2446608,108.076091,20.751933,CANDIDATE,tess
5424.01,0.8999342,1.606,1720.0,6211.0,1.64,4.09,2177.0,83.837234,12.115939,FALSE POSITIVE,tess
5425643,258.63797782,7.11,,,,,,282.9101,40.646519,CANDIDATE,kepler
5425908,289.76961138,3.19,,,,,,283.03632,40.644989,FALSE POSITIVE,kepler
5427.01,5.2374183,3.741,11630.0,6042.1,1.27,4.28,1248.0,83.968375,12.925947,CANDIDATE,tess
5428.01,3.0343155,1.664,3200.0,8415.0,2.16,,,87.204409,28.671337,CANDIDATE,tess
5428199,628.15844,12.144,502.3,3697.0,0.423,4.829,14.7,284.19696,40.641251,CANDIDATE,kepler
5428471,0.75499096,2.485,215.8,5743.0,0.946,4.466,9.9,284.34848,40.690659,FALSE POSITIVE,kepler
5428657,1.54287434,1.1121,401.4,4530.0,0.539,4.704,20.7,284.44101,40.625,CANDIDATE,kepler
5428668,0.703399912,0.823,531.4,5955.0,0.91,4.52,32.0,284.4447,40.693508,FALSE POSITIVE,kepler
5429.01,4.2318085,2.558,1780.0,8064.0,1.91,4.17,1614.0,78.988494,22.074955,FALSE POSITIVE,tess
543.01,0.530893,1.910177,33453.597195,3085.0,0.193,5.0795,714.0192388,100.306094,-3.925831,FALSE POSITIVE,tess
5430.01,3.8635521,3.896,11350.0,6797.0,1.42,4.3,1683.0,97.005172,22.898603,CANDIDATE,tess
5431.01,4.788785,3.135,7600.0,6045.0,1.83,3.96,1309.0,83.171954,14.957058,CANDIDATE,tess
5431027,8.8233996,6.735,104.6,5602.0,1.121,4.269,13.3,285.59543,40.679722,CANDIDATE,kepler
5432.01,2.9525486,2.694,5730.0,5612.0,1.48,4.09,1337.0,98.595105,24.235555,CANDIDATE,tess
5433.01,4.1459886,2.604,26190.0,3981.0,0.71,4.56,763.0,85.62494,28.549845,CANDIDATE,tess
5434.01,4.1629444,2.064,3670.0,6005.0,1.88,3.94,1100.0,98.83772,14.490329,FALSE POSITIVE,tess
5435.01,1.2699324,1.596,1325.19922,9649.0,1.74,4.35,3155.0,92.998145,13.759123,CANDIDATE,tess
5435816,181.8521773,5.7725,27559.0,6063.0,1.012,4.476,293.8,287.62381,40.605469,FALSE POSITIVE,kepler
5436.01,11.9285531,2.283,20690.0,5447.3,1.09,4.34,578.0,103.100078,12.531671,CANDIDATE,tess
5436013,25.8859397,4.548,217.1,5190.0,0.899,4.446,16.1,287.70688,40.685242,CONFIRMED,kepler
5436161,0.644322147,0.893,1076.6,5136.0,0.612,4.648,79.6,287.75916,40.65704,CANDIDATE,kepler
5436338,6.30922043,1.3251,691.2,4380.0,0.53,4.71,22.5,287.82639,40.696602,CONFIRMED,kepler
5436415,273.223848,3.787,469.9,5079.0,3.792,3.439,10.6,287.8595,40.687962,FALSE POSITIVE,kepler
5436455,209.967521,2.585,120.0,6437.0,1.042,4.439,7.1,287.87424,40.630409,CANDIDATE,kepler
5436502,2.090811305,3.388,115.9,5739.0,1.384,4.191,19.9,287.89713,40.637821,CONFIRMED,kepler
5436502,6.15560285,4.9843,285.0,5739.0,1.384,4.191,35.1,287.89713,40.637821,CONFIRMED,kepler
5436502,13.23352214,6.7372,504.6,5739.0,1.384,4.191,49.1,287.89713,40.637821,CONFIRMED,kepler
5436502,23.65369415,8.2183,3341.8,5739.0,1.384,4.191,266.3,287.89713,40.637821,CONFIRMED,kepler
5436502,50.4467417,7.159,370.3,5739.0,1.384,4.191,19.4,287.89713,40.637821,CONFIRMED,kepler
5437.01,3.42015,3.801,11140.0,5708.0,1.76,3.96,1485.0,81.642309,21.599165,CANDIDATE,tess
5437348,35.945188,8.23,72.6,6578.0,1.744,4.087,4.1,288.23523,40.612839,FALSE POSITIVE,kepler
5437762,4.04481159,2.479,33.0,6358.0,1.141,4.359,7.5,288.39761,40.6269,CANDIDATE,kepler
5437945,220.142913,19.528,1796.4,6340.0,1.393,4.163,121.2,288.47485,40.65136,CONFIRMED,kepler
5437945,440.7843755,21.693,2579.0,6340.0,1.393,4.163,181.0,288.47485,40.65136,CONFIRMED,kepler
5438.01,2.5842514,1.837,2360.0,5860.5,1.51,,,104.456348,25.51535,CANDIDATE,tess
5438099,4.64622383,2.5137,446.5,4955.0,0.721,4.61,28.2,288.53867,40.61615,CONFIRMED,kepler
5438099,7.24022418,2.9153,864.9,4955.0,0.721,4.61,48.2,288.53867,40.61615,CONFIRMED,kepler
5438099,17.32670445,4.269,800.0,4955.0,0.721,4.61,34.8,288.53867,40.61615,CONFIRMED,kepler
5438099,44.8411168,5.902,1051.6,4955.0,0.721,4.61,28.9,288.53867,40.61615,CONFIRMED,kepler
5438757,10.35078415,6.253,273.1,5534.0,1.08,4.338,36.5,288.77103,40.664181,CONFIRMED,kepler
5438757,62.9224936,11.64,417.8,5534.0,1.08,4.338,28.7,288.77103,40.664181,CONFIRMED,kepler
5439.01,5.0775738,4.053,8620.0,7648.8,2.0,4.09,1693.0,88.005636,13.204319,CANDIDATE,tess
5439000,369.73011,14.27,274.8,6283.0,0.999,4.453,9.6,288.85123,40.692589,CANDIDATE,kepler
544.01,1.5483542,1.2030925,926.4111032,4665.0,0.663414,4.67631,1004.0625199,82.290072,-0.342898,CONFIRMED,tess
5440.01,3.813812,2.572,2310.0,4689.0,0.71,4.61,1016.0,86.300794,18.461741,FALSE POSITIVE,tess
5440317,2.31941571,1.591,96.4,5624.0,1.248,4.256,11.7,289.28979,40.681671,CONFIRMED,kepler
5440435,78.04064906,2.15,,,,,,289.32834,40.6791,FALSE POSITIVE,kepler
5440472,396.349253,2.685,413.1,6495.0,1.168,4.379,5.7,289.33835,40.62534,FALSE POSITIVE,kepler
5440651,0.502807253,1.01493,4658.7,5109.0,0.715,4.564,240.0,289.39078,40.654781,FALSE POSITIVE,kepler
5441.01,2.8633026,0.941,4710.0,6642.2,1.45,4.26,970.0,88.59846,15.065604,CANDIDATE,tess
5441980,5.89399142,1.2737,10993.0,5713.0,0.893,4.541,252.5,289.80908,40.615841,CANDIDATE,kepler
5443.01,1.6757659,2.248,2580.0,6960.9,1.53,4.25,2098.0,92.873609,34.977082,CANDIDATE,tess
5443320,21.3684341,1.18,492.8,5204.0,0.786,4.515,9.7,290.20547,40.66993,CANDIDATE,kepler
5443604,21.3910125,3.512,645.8,4889.0,0.686,4.637,25.1,290.28503,40.689362,FALSE POSITIVE,kepler
5443775,3.307669761,1.672,243.1,5959.0,2.382,3.829,66.7,290.33612,40.653061,FALSE POSITIVE,kepler
5443837,3.65849707,2.573,4398.0,5857.0,1.822,3.972,47.0,290.35114,40.687,CANDIDATE,kepler
5444276,0.708965461,3.946,87.2,6528.0,1.155,4.384,13.1,290.48553,40.630699,CANDIDATE,kepler
5444334,0.759763198,3.083,202.5,5520.0,0.818,4.572,30.8,290.50125,40.6945,FALSE POSITIVE,kepler
5444384,1.519529227,5.1675,8372.5,6033.0,1.046,4.46,155.1,290.51465,40.693001,FALSE POSITIVE,kepler
5444392,0.759764419,5.72501,393270.0,5807.0,1.909,3.93,1728.1,290.5174,40.696812,FALSE POSITIVE,kepler
5444491,0.759740194,3.252,42.5,6046.0,1.007,4.478,13.7,290.55255,40.688759,FALSE POSITIVE,kepler
5444548,13.24931848,4.4859,647.6,5799.0,1.078,4.361,87.8,290.56631,40.692039,CONFIRMED,kepler
5444549,31.13862664,5.2482,11427.0,5919.0,1.0,4.485,163.7,290.56668,40.678162,FALSE POSITIVE,kepler
5445681,20.3504704,7.225,101.8,5952.0,1.002,4.41,16.6,290.94989,40.605221,CONFIRMED,kepler
5446.01,4.4977307,3.2573447,5324.061552,6544.0,1.5335,4.2,1472.5454489,97.096548,25.834703,CANDIDATE,tess
5446285,10.916108342,3.6496,1479.0,5575.0,0.932,4.521,302.2,291.14807,40.669399,CONFIRMED,kepler
5446285,339.42934084,7.5,,,,,,291.14807,40.669399,FALSE POSITIVE,kepler
5446961,149.526152,3.033,753.0,3978.0,0.628,4.642,7.6,291.36411,40.626881,FALSE POSITIVE,kepler
5447.01,1.4958429,1.534,2830.0,5666.0,1.27,4.24,1493.0,86.45835,35.331499,FALSE POSITIVE,tess
5448.01,3.214031,2.215,5730.0,5366.0,0.85,4.55,1143.0,169.995604,8.350262,CANDIDATE,tess
5449.01,2.5444539,3.709,5440.0,6171.0,1.77,4.01,1893.0,89.061905,21.332032,CANDIDATE,tess
5449777,7.216951388,1.89082,4284.5,6266.0,1.056,4.38,312.2,292.24802,40.696049,FALSE POSITIVE,kepler
5450.01,0.8857522,1.579,760.0,6238.2,1.13,4.42,2198.0,81.051235,20.590643,FALSE POSITIVE,tess
5450814,6.487525901,2.4536,20209.0,4481.0,0.485,4.763,74.3,292.55685,40.638191,FALSE POSITIVE,kepler
5450893,4.82051088,3.588,40.9,6046.0,1.396,4.158,14.8,292.57779,40.667858,CONFIRMED,kepler
5451.01,1.6822448,1.388,12090.0,5534.6,1.1,4.34,1239.0,108.047768,30.104333,CANDIDATE,tess
5452.01,0.9907914,1.5908957,4860.1048997,6273.8,1.82635,4.0,2594.395383,107.907236,28.923941,CANDIDATE,tess
5453.01,8.3762443,3.6856551,7670.6889364,6086.0,1.13925,4.38,986.8351657,104.987572,19.6155,CANDIDATE,tess
5454.01,3.7196227,4.948,4280.0,5623.0,2.07,3.81,1656.0,107.429839,15.596234,CANDIDATE,tess
5455.01,4.267781,4.58,5120.0,5903.0,1.67,4.02,1542.0,84.852114,28.62691,CANDIDATE,tess
5456.01,1.0711292,2.213,2030.0,6070.0,1.31,4.26,2374.0,98.853985,24.835858,FALSE POSITIVE,tess
5456023,131.97827736,7.14981,345940.0,4916.0,2.182,3.717,3766.3,294.03622,40.659191,FALSE POSITIVE,kepler
5456319,0.937923475,3.164,40.4,5398.0,0.805,4.58,12.0,294.11649,40.681061,FALSE POSITIVE,kepler
5456651,11.76307164,2.9076,1037.3,4959.0,0.756,4.603,48.9,294.20215,40.66341,CONFIRMED,kepler
5456651,56.2279271,3.57,862.7,4959.0,0.756,4.603,20.9,294.20215,40.66341,CONFIRMED,kepler
5456979,2.6528082,2.297,153.1,5778.0,0.935,4.48,9.8,294.28778,40.692741,CANDIDATE,kepler
5457.01,1.2452975,2.086,1410.0,6580.3,1.66,4.13,2222.0,100.615349,19.735175,CANDIDATE,tess
5457326,2.49915311,1.803,179.2,4705.0,0.72,4.572,13.4,294.3735,40.65144,CANDIDATE,kepler
5458.01,22.0632969,2.2329319,4597.497672,5762.0,1.0093499,4.44,647.5341338,104.926875,30.54239,CANDIDATE,tess
5459.01,2.8078585,1.516,4820.0,6338.0,1.95,3.95,1267.0,78.932278,34.092293,CANDIDATE,tess
5460.01,6.2987919,4.909,3920.0,6265.0,2.07,3.89,1408.0,106.38895,15.670447,CANDIDATE,tess
5460434,50.563697,5.381,50.5,6759.0,2.022,4.018,6.8,295.19501,40.670841,CANDIDATE,kepler
5460835,21.539269242,5.32432,143750.0,6136.0,0.933,4.487,2642.2,295.29691,40.66156,FALSE POSITIVE,kepler
5461.01,7.4603194,2.516,3070.0,6034.1,2.01,3.88,911.0,88.788121,18.335697,CANDIDATE,tess
5461440,40.606895,5.756,657.5,5538.0,1.027,4.384,36.3,295.4328,40.648239,CONFIRMED,kepler
5462.01,3.5533716,1.856,1470.0,6280.9,1.21,4.36,1169.0,91.098778,29.073274,CANDIDATE,tess
5462901,5.270733213,2.7822,293640.0,4348.0,0.678,4.601,553.0,295.75555,40.61866,FALSE POSITIVE,kepler
5463.01,1.100804,1.4856033,3509.2224564,6810.0,1.60902,4.19,2474.045674,83.214349,19.952443,CANDIDATE,tess
5464.01,1.1606902,1.232,32450.0,3572.0,0.53,4.71,884.0,158.77531,19.118379,CANDIDATE,tess
5466.01,2.8066134,2.483,14530.0,6709.0,1.41,4.29,1546.0,92.319121,20.273745,CANDIDATE,tess
5466109,2.43135542,1.401,123.6,6231.0,0.955,4.488,9.3,296.4718,40.681622,CANDIDATE,kepler
5467.01,2.6570006,2.125,4050.0,6328.7,1.63,4.11,1427.0,94.393712,28.445251,CONFIRMED,tess
5467102,2.845739012,11.9327,24392.0,5982.0,0.96,4.493,488.6,296.67294,40.650982,FALSE POSITIVE,kepler
5467113,2.845746618,13.0719,557740.0,5641.0,1.776,3.948,829.1,296.67532,40.650009,FALSE POSITIVE,kepler
5467124,2.84573962,7.28,211.7,5557.0,2.372,3.792,83.9,296.67761,40.65369,FALSE POSITIVE,kepler
5467126,2.845736321,11.5703,3127.0,4878.0,10.154,2.745,297.8,296.6781,40.649029,FALSE POSITIVE,kepler
5468.01,20.9233666,2.47,9470.0,6283.0,1.22,4.36,539.0,98.32004,34.072909,CANDIDATE,tess
5468555,539.214259,3.464,300.6,6469.0,1.171,4.359,7.8,296.98615,40.67511,FALSE POSITIVE,kepler
5469.01,29.3312035,3.269,3470.0,7618.0,1.77,4.19,644.0,81.933112,16.764321,CANDIDATE,tess
5470739,19.17893976,5.144,752.8,5767.0,0.881,4.538,34.3,297.48257,40.680779,CONFIRMED,kepler
5470851,12.4276185,18.56,147.0,5869.0,0.942,4.513,12.6,297.51108,40.61908,FALSE POSITIVE,kepler
5470960,12.4227918,27.29,202.6,5279.0,0.72,4.62,15.5,297.5343,40.653389,FALSE POSITIVE,kepler
5471.01,4.9017215,2.3,6600.0,6329.0,1.78,4.04,1099.0,97.620654,19.794869,CANDIDATE,tess
5471010,12.4232158,17.67,261.5,5497.0,0.809,4.577,23.6,297.54706,40.615742,FALSE POSITIVE,kepler
5471059,2.636899795,0.9105,426.2,5524.0,0.847,4.54,27.6,297.55859,40.63467,FALSE POSITIVE,kepler
5471059,12.4249559,16.332,110.4,5524.0,0.847,4.54,17.6,297.55859,40.63467,FALSE POSITIVE,kepler
5471068,12.426469,25.71,180.5,5691.0,0.887,4.544,24.2,297.55954,40.639469,FALSE POSITIVE,kepler
5471108,12.427076,17.447,47.5,5841.0,1.193,4.278,25.3,297.56931,40.619637,FALSE POSITIVE,kepler
5471141,12.4253812,19.781,115.3,5925.0,1.066,4.412,26.8,297.57599,40.61364,FALSE POSITIVE,kepler
5471158,12.42560404,23.9402,458.9,5713.0,0.893,4.541,40.8,297.5798,40.603001,FALSE POSITIVE,kepler
5471158,140.24408749,5.43,,,,,,297.5798,40.603001,CANDIDATE,kepler
5471192,12.4262889,18.764,94.2,6246.0,1.092,4.433,20.5,297.58768,40.632092,FALSE POSITIVE,kepler
5471202,12.4258343,28.1171,449.4,6185.0,0.991,4.472,72.0,297.58987,40.60194,FALSE POSITIVE,kepler
5471217,12.424747,25.24,139.0,5514.0,0.826,4.569,30.7,297.59531,40.660728,FALSE POSITIVE,kepler
5471271,12.422216754,6.5533,54.5,6231.0,1.084,4.424,11.0,297.60681,40.656479,FALSE POSITIVE,kepler
5471289,12.42592675,29.1701,410.3,5952.0,0.971,4.489,63.7,297.61118,40.650799,FALSE POSITIVE,kepler
5471328,12.42555999,28.083,2964.8,4922.0,0.704,4.576,122.0,297.62177,40.604099,FALSE POSITIVE,kepler
5471415,12.4257442,29.122,936.0,8691.0,2.193,4.072,49.6,297.64334,40.62252,FALSE POSITIVE,kepler
5471480,12.4254241,24.98,378.9,5853.0,0.895,4.529,36.0,297.66238,40.68774,FALSE POSITIVE,kepler
5471489,12.4252735,20.756,84.7,6156.0,2.557,3.703,36.6,297.66504,40.681992,FALSE POSITIVE,kepler
5471489,39.2820405,3.344,157.5,6143.0,2.136,3.81,6.9,297.66504,40.681992,FALSE POSITIVE,kepler
5471496,12.42618005,28.1949,1522.8,4624.0,0.684,4.619,113.1,297.66675,40.65416,FALSE POSITIVE,kepler
5471566,0.9628348,2.259,92.8,5559.0,0.838,4.554,7.6,297.68759,40.670361,FALSE POSITIVE,kepler
5471574,0.962827066,4.48,86.3,6534.0,3.028,3.647,28.7,297.68881,40.643661,FALSE POSITIVE,kepler
5471574,12.4246697,44.07,424.0,6550.0,1.59,4.094,116.9,297.68881,40.643661,FALSE POSITIVE,kepler
5471606,0.962835804,4.9844,14328.0,3982.0,32.244,1.464,209.2,297.69974,40.641468,FALSE POSITIVE,kepler
5471617,12.4237327,18.15,30.1,5221.0,2.067,3.72,20.1,297.7027,40.68623,FALSE POSITIVE,kepler
5471617,94.38163,11.87,91.2,5221.0,2.067,3.72,7.5,297.7027,40.68623,FALSE POSITIVE,kepler
5471675,0.962828092,4.411,63.0,6552.0,3.44,3.594,22.7,297.72037,40.6502,FALSE POSITIVE,kepler
5471675,12.427135,12.81,32.5,6561.0,1.821,4.054,4.2,297.72037,40.6502,FALSE POSITIVE,kepler
5471688,0.96283264,2.947,96.3,5955.0,0.733,4.617,16.4,297.72504,40.64431,FALSE POSITIVE,kepler
5471688,12.4281308,6.79,131.4,5940.0,0.729,4.621,9.4,297.72504,40.64431,FALSE POSITIVE,kepler
5471690,0.962815183,2.581,20.7,6638.0,2.445,3.792,12.1,297.72531,40.640789,FALSE POSITIVE,kepler
5471690,12.4247333,16.828,40.5,6632.0,2.193,3.86,19.3,297.72531,40.640789,FALSE POSITIVE,kepler
5471769,12.4255705,28.88,139.4,5742.0,0.827,4.564,21.1,297.74551,40.67429,FALSE POSITIVE,kepler
5471770,12.426173,30.64,115.1,6367.0,1.357,4.181,36.9,297.74567,40.652519,FALSE POSITIVE,kepler
5471792,12.4258833,24.83,93.6,5611.0,1.632,3.933,34.4,297.75125,40.647388,FALSE POSITIVE,kepler
5472.01,2.2703829,1.947,12110.0,5845.0,1.1,4.38,1327.0,87.540281,24.774708,CANDIDATE,tess
5473.01,7.5554044,4.003,6170.0,7872.0,2.04,4.09,1451.0,92.564877,24.614827,CANDIDATE,tess
5473535,1.673662758,2.3135,316.4,6444.0,1.053,4.433,33.4,298.14502,40.69809,FALSE POSITIVE,kepler
5473556,11.258825027,8.9592,196280.0,6217.0,1.464,4.052,6395.7,298.15009,40.65617,FALSE POSITIVE,kepler
5474.01,8.4332312,8.47,2010.0,5874.0,2.45,3.68,1530.0,92.511344,32.943648,CANDIDATE,tess
5474613,13.6164547,5.175,376.1,5823.0,0.972,4.472,22.6,298.37384,40.61842,CONFIRMED,kepler
5474613,20.4074846,8.839,363.4,5823.0,0.972,4.472,24.5,298.37384,40.61842,CONFIRMED,kepler
5474733,0.883778461,1.6339,120.1,5975.0,0.949,4.453,31.7,298.3949,40.62891,FALSE POSITIVE,kepler
5475042,1.242639742,1.763,159.3,5520.0,0.818,4.572,16.1,298.44647,40.624882,CANDIDATE,kepler
5475431,0.917568975,2.0654,15805.0,5713.0,0.893,4.541,128.1,298.5137,40.639622,CANDIDATE,kepler
5475494,0.73619448,1.1148,247.3,6355.0,1.09,4.418,27.2,298.52603,40.612091,FALSE POSITIVE,kepler
5475641,1.069842837,5.275,540.3,4999.0,0.786,4.523,65.2,298.55927,40.604858,FALSE POSITIVE,kepler
5475712,2.991884392,7.5583,123880.0,6596.0,1.094,4.4,1280.3,298.57382,40.676601,FALSE POSITIVE,kepler
5475735,2.99194823,4.39,99.6,5269.0,0.727,4.62,18.2,298.57779,40.681438,FALSE POSITIVE,kepler
5475736,2.991885335,7.4319,1356.9,5750.0,0.839,4.464,160.2,298.57819,40.67548,FALSE POSITIVE,kepler
5476.01,10.3413829,3.595,10410.0,5732.6,1.01,4.43,855.0,100.342905,27.961441,CANDIDATE,tess
5476671,0.824180121,2.839,208.1,5977.0,0.883,4.514,39.7,298.75528,40.665218,FALSE POSITIVE,kepler
5476671,0.824181335,2.4864,224.7,5977.0,0.883,4.514,40.2,298.75528,40.665218,FALSE POSITIVE,kepler
5477.01,5.8936518,2.217,9580.0,5508.0,0.82,4.6,862.0,84.979951,14.303023,CANDIDATE,tess
5477805,5.00673576,1.9398,191.2,6116.0,1.383,4.158,26.6,298.96255,40.630661,FALSE POSITIVE,kepler
5478.02,10.1197017,2.129,2570.0,5656.0,1.75,3.95,674.0,114.741958,29.428761,FALSE POSITIVE,tess
5478055,15.85238672,5.179,928.5,5903.0,1.005,4.322,36.5,299.00867,40.662231,FALSE POSITIVE,kepler
5478083,15.85231085,4.8707,437860.0,5780.0,1.0,4.438,252.4,299.01227,40.660034,FALSE POSITIVE,kepler
5479.01,15.1306782,4.204,6030.0,5799.3,1.52,4.09,772.0,171.396808,12.766823,CANDIDATE,tess
5479717,0.697996932,4.3323,9094.6,5176.0,0.695,4.636,244.1,299.33234,40.69503,FALSE POSITIVE,kepler
5479802,13.26255423,4.65,916.4,5973.0,0.935,4.506,31.4,299.34885,40.621319,FALSE POSITIVE,kepler
5479973,1.795273026,7.3232,125420.0,6363.0,1.012,4.456,877.8,299.38046,40.694759,FALSE POSITIVE,kepler
5480.01,3.6079916,2.991,6055.0,5308.3,1.89,,1228.0,133.147899,17.499763,CANDIDATE,tess
5480640,14.4252635,3.754,221.2,5467.0,1.152,4.271,15.2,299.50174,40.670799,CONFIRMED,kepler
5480640,26.6757818,2.696,474.8,5467.0,1.152,4.271,20.0,299.50174,40.670799,CONFIRMED,kepler
5480640,58.0337426,5.584,807.1,5467.0,1.152,4.271,34.9,299.50174,40.670799,CONFIRMED,kepler
5480736,8.56751264,5.449,347.9,6212.0,1.054,4.42,17.9,299.52237,40.611252,FALSE POSITIVE,kepler
5480884,0.708726708,0.753,313.6,4607.0,0.515,4.733,13.4,299.54672,40.681911,FALSE POSITIVE,kepler
5481.01,3.9315754,3.427,5580.0,6032.1,1.32,4.25,1438.0,121.176804,13.413841,CANDIDATE,tess
5481148,22.023514,1.932,1670.0,5860.0,0.936,4.489,10.2,299.59561,40.622822,FALSE POSITIVE,kepler
5481416,2.384052875,3.0918,1268.1,4794.0,0.701,4.58,50.5,299.64285,40.691238,FALSE POSITIVE,kepler
5481426,2.38404983,3.2849,312730.0,5780.0,1.0,4.438,195.3,299.64487,40.690601,FALSE POSITIVE,kepler
5482.01,7.9923268,2.176,5780.0,5825.0,1.18,4.32,890.0,172.592807,16.752416,CANDIDATE,tess
5482603,3.88258905,2.741,57.8,5780.0,1.0,4.438,13.2,299.87357,40.607719,FALSE POSITIVE,kepler
